Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
17425,2019-01-11 11:57:28,6596735789587928,fraud_Wiza LLC,misc_pos,107.82,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,6b9e778bb71d4f9239ae294bee3b959c,1326283048,44.009872,-93.112707,0.0
17240,2019-01-11 07:57:36,6011693194885790,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,51.46,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,26730f7ab642c207c29e22acbf55dee9,1326268656,46.538191,-92.841262,0.0
8393,2019-01-06 10:56:43,2291163933867244,fraud_Jewess LLC,shopping_pos,9.81,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,695183e426a9ecb67694be34936e7e87,1325847403,33.012173,-80.858469,0.0
27655,2019-01-16 23:24:25,30199621383748,fraud_Bruen-Yost,misc_pos,111.08,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,273d74f52985c0abfe1e305e84a1e57d,1326756265,33.687588,-95.859001,0.0
4322,2019-01-03 16:54:18,30199621383748,"fraud_Hoppe, Harris and Bednar",entertainment,106.4,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,f46b5a4b63e83a93eb3cb230fbf4263e,1325609658,33.708506,-95.296496,0.0
26631,2019-01-16 03:06:53,584673555952,fraud_Kuphal-Bartoletti,misc_net,26.43,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,2c436d5dacce64afc82331279052a2d2,1326683213,47.593023,-100.532719,0.0
31372,2019-01-19 19:41:04,3586008444788268,fraud_Prosacco LLC,personal_care,249.03,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,b1fea7ac0a952860c8e03c67a2339ae2,1327002064,46.635831,-122.882154,0.0
27609,2019-01-16 22:48:45,3566875419572867,fraud_Kassulke Inc,entertainment,64.65,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,af59cd21f838ed0e8f2b993cdd66aca3,1326754125,45.341484,-74.16178199999999,0.0
31853,2019-01-20 03:19:24,3538520143479972,fraud_Hills-Witting,shopping_net,4.59,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,adb081c7021ecaeb5bd31d9e64aec4b1,1327029564,42.125246,-83.84971800000001,0.0
5749,2019-01-04 17:47:03,4301028321766222513,"fraud_Lowe, Dietrich and Erdman",kids_pets,53.72,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,71829d87fa6738f70213e0bdb90fc3d5,1325699223,39.946343,-81.097813,0.0
5640,2019-01-04 16:16:33,4457732997086323466,fraud_Fadel-Hilpert,health_fitness,74.72,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,89848d813b35efb587dc217b1f8340af,1325693793,38.282037,-121.463357,0.0
1395,2019-01-01 15:42:49,4452366298769043,fraud_Gottlieb-Hansen,personal_care,19.03,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,19554a1673b8f5422bbceeffccac8943,1325432569,31.083079,-95.727562,0.0
11732,2019-01-07 20:50:57,5456776410929288,"fraud_Lakin, Ferry and Beatty",food_dining,61.3,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,5ad277b0965f84783f79c77f1fce050e,1325969457,40.420237,-78.874264,0.0
29080,2019-01-18 03:33:12,3596357274378601,fraud_Huels-Hahn,gas_transport,61.43,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,935af35f1e4ae4b9becfac24e5e928ac,1326857592,41.818991,-78.25425899999999,0.0
14370,2019-01-08 23:37:33,4806443445305,"fraud_Towne, Greenholt and Koepp",shopping_net,996.93,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,a03e9c82cfbc34079714731b0b58f313,1326065853,37.786024,-81.92846899999999,1.0
13927,2019-01-08 19:54:50,2720012583106919,fraud_Larson-Moen,entertainment,76.07,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,6881ef11662854e73f54b34644edd6e6,1326052490,43.521095,-102.373913,0.0
4346,2019-01-03 17:16:57,4449530933957323,"fraud_Roberts, Ryan and Smith",personal_care,2.61,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,38b73b5237c6c5388fd43156853a9b86,1325611017,37.278208,-123.737246,0.0
23728,2019-01-14 20:44:59,38052002992326,fraud_Leffler-Goldner,personal_care,35.33,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,ea00e9aef0e3ba9de2555816e610691b,1326573899,30.400048,-95.065542,0.0
22570,2019-01-14 11:06:47,3517527805128735,"fraud_Casper, Hand and Zulauf",grocery_pos,134.17,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,d95c6326b1cc2e8dd69a534605edabd4,1326539207,40.236092,-87.136526,0.0
14871,2019-01-09 12:06:35,3597980945245815,fraud_Hyatt-Blick,travel,6.09,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",1957-04-25,1f178b0d64ae3a7704f92e3766da3fd8,1326110795,34.096879,-94.545695,0.0
22758,2019-01-14 13:02:20,4110266553600176127,fraud_Zboncak LLC,food_dining,47.97,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",1986-11-06,24d963c74eaab2934d845d9e705c4c5f,1326546140,33.449256,-89.666589,0.0
19999,2019-01-13 04:30:44,345389171551808,fraud_Kling Inc,gas_transport,52.22,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,8514845414a2918933ba678536559800,1326429044,33.942943,-90.217408,0.0
12806,2019-01-08 09:08:09,581293083266,fraud_Predovic Inc,shopping_net,93.31,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,9bbe990de957ae18e45ecd8517415780,1326013689,37.38241,-98.514078,0.0
14143,2019-01-08 21:44:01,377264520876399,"fraud_Hahn, Douglas and Schowalter",travel,3.72,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,91a19bec2f3bff852be53dbbc9109fe6,1326059041,34.019832,-80.716054,0.0
18078,2019-01-11 21:20:52,213175487106448,"fraud_Weber, Thiel and Hammes",kids_pets,29.42,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,d6b763a2509bb8c55f951bdfe7e18268,1326316852,34.032225,-98.982998,0.0
3035,2019-01-02 15:22:14,3576431665303017,"fraud_Schiller, Blanda and Johnson",home,40.58,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,0ad88c1f28d875f9e26ea4b89d4b7510,1325517734,32.757155,-112.81593,0.0
6258,2019-01-05 00:20:38,213155997615567,fraud_Beier-Hyatt,shopping_pos,143.39,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,ecae13a9943eed19e7cd9709a56038ab,1325722838,40.390525,-78.54831899999999,0.0
32421,2019-01-20 11:21:03,4178097073221156,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,63.93,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,3cda281d2fd7d1329bf43096c5531f37,1327058463,42.925069,-86.025868,0.0
4219,2019-01-03 15:16:20,38052002992326,"fraud_Hills, Hegmann and Schaefer",health_fitness,141.52,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,061b2030be8bf2d557731a103715036d,1325603780,29.554677,-94.715123,0.0
11270,2019-01-07 17:14:00,4538566639857,fraud_Erdman-Durgan,health_fitness,13.92,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",1967-05-28,c7514b632f0dfdfb5b2174a6dcd907af,1325956440,41.10706,-74.782198,0.0
4106,2019-01-03 13:35:40,6011252220172077,fraud_Wisozk and Sons,misc_pos,28.69,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,a55f2363f10ed4fb8e986dd0b2cdd1d0,1325597740,41.994913,-96.559442,0.0
22021,2019-01-14 03:48:04,4878364946692291,"fraud_Schaefer, McGlynn and Bosco",gas_transport,73.66,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,50535,42.4483,-95.1726,885,"Pilot, airline",1949-08-14,de93cf29a25b564df7bb656a7b254ed3,1326512884,42.203806,-94.685115,0.0
30801,2019-01-19 11:27:47,3567879740649740,"fraud_Heathcote, Yost and Kertzmann",shopping_net,25.86,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,fc21a166cc8a1b93fe9c418694a86ba9,1326972467,44.368167,-76.02154,0.0
6418,2019-01-05 03:49:59,3576431665303017,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,201.32,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,a96c0ada846624b0fbbb083a48547e88,1325735399,33.16515,-113.010805,0.0
33596,2019-01-20 23:25:52,4003989662068504,"fraud_Goyette, Howell and Collier",shopping_pos,26.55,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,b2b0005370936cf91d4ca82b84569d99,1327101952,34.033141,-87.519719,0.0
20615,2019-01-13 13:26:36,342952484382519,"fraud_Kihn, Abernathy and Douglas",shopping_net,7.48,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,2c786ca9f4a539f31d9f59a1e81f3e1e,1326461196,42.76267,-72.584026,0.0
5838,2019-01-04 18:54:21,4128730454058057622,fraud_Stark-Batz,entertainment,13.8,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,cd5d2d5389a4014645765b0b07848d06,1325703261,30.852867,-95.64538,0.0
23785,2019-01-14 21:10:26,2288748891690227,fraud_Little Ltd,kids_pets,103.84,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967-01-24,9693c93ffa4341e5fa52e3e7e06626ee,1326575426,34.748087,-107.405021,0.0
33132,2019-01-20 18:50:11,375974680629816,fraud_McDermott-Rice,misc_pos,4.99,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,d48012a4e92e46a1ae1e75cfc64e57f2,1327085411,42.030885,-73.304038,0.0
17791,2019-01-11 17:16:28,3531129874770000,fraud_Larson-Moen,entertainment,157.41,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,45242e6f2dbc06aacddec48c2f44e6b8,1326302188,44.030112,-72.87897099999999,0.0
6983,2019-01-05 15:05:38,180011453250192,fraud_Hackett Group,travel,466.93,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,08431182dc309e4723a5a75c024e13c1,1325775938,40.986548,-90.327878,0.0
12110,2019-01-08 00:04:25,6011109736646996,fraud_Hintz-Bruen,grocery_net,45.66,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,eaf5ab1200388d2e38d9111a40c32f1f,1325981065,33.866938,-78.124924,0.0
8233,2019-01-06 08:28:06,4826655832045236,"fraud_Rippin, Kub and Mann",misc_net,36.1,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,dc52da482438ccfb649c83bb9190923b,1325838486,42.034493,-70.797473,0.0
9939,2019-01-07 03:01:19,6597888193422452,fraud_Bradtke PLC,grocery_pos,120.54,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,a03973dad6bc495473abef2bf2bba5c4,1325905279,34.203196000000005,-97.667488,0.0
14747,2019-01-09 08:55:47,2235613922823698,fraud_Bernhard Inc,gas_transport,44.46,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,5be6bce96fa5c90056af7e2b80025fb7,1326099347,43.159464,-104.774202,0.0
25645,2019-01-15 17:13:24,30026790933302,fraud_Schuppe-Schuppe,food_dining,53.23,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,2322d8a937eac67c7a76551137b46748,1326647604,32.525615,-91.57429,0.0
32417,2019-01-20 11:19:26,60490596305,fraud_Auer-West,shopping_net,2.84,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,e004737d04b6f39c570cb47d4a5adf43,1327058366,35.356003,-91.695009,0.0
18473,2019-01-12 04:55:50,4958589671582726883,fraud_Frami Group,entertainment,3.37,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,1a5bb0e0744930824442554037c04a62,1326344150,38.741465000000005,-76.879572,0.0
34360,2019-01-21 09:16:58,180042946491150,fraud_Miller-Hauck,grocery_pos,62.03,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,0699484e390a7bf716b921ff82900b3b,1327137418,28.420782,-83.613924,0.0
31572,2019-01-19 23:02:07,4980323467523543940,fraud_Bernhard-Lesch,food_dining,12.74,Patrick,Massey,M,7812 Shane Shoals Apt. 607,North Haverhill,NH,3774,44.0978,-72.0191,1966,Structural engineer,1947-10-27,fe2d899b5349eb0cf7f4d63e3279a5db,1327014127,43.841362,-72.956788,0.0
32218,2019-01-20 08:24:20,4908846471916297,fraud_Ruecker Group,misc_net,16.19,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,0d75e89519fb9a1e16b8c55e05e40a69,1327047860,32.733511,-97.563695,0.0
21528,2019-01-13 22:23:14,6011366578560244,"fraud_Nienow, Barrows and Romaguera",personal_care,26.5,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,ea0c4e163f1294140293fd55443019e3,1326493394,39.955372,-78.405206,0.0
18786,2019-01-12 11:22:11,213178765398315,"fraud_Hayes, Marquardt and Dibbert",misc_net,2.96,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,d52e751fdfc6731bce531b94a64182a7,1326367331,42.274693,-107.698872,0.0
23090,2019-01-14 15:42:10,345389171551808,fraud_Lynch-Wisozk,home,99.35,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,1167bbebf0b27bc439aa8304b1cfbd4c,1326555730,32.932671,-90.041298,0.0
7123,2019-01-05 16:52:35,3589255887819806,"fraud_Roberts, Daniel and Macejkovic",kids_pets,33.79,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,36120be2cac893b157848b9d5cdaf69d,1325782355,40.348296000000005,-77.30138199999999,0.0
31357,2019-01-19 19:27:18,3508104404056005,fraud_Runte-Mohr,food_dining,45.63,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,41483af91289fae0328a6d8f900ed9fc,1327001238,42.903794,-88.890189,0.0
33111,2019-01-20 18:34:28,3556613125071656,"fraud_Cremin, Hamill and Reichel",misc_pos,3.06,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,6ff775c5c1ab5194ea94dbc5872d7d8f,1327084468,29.879044,-94.750291,0.0
30781,2019-01-19 10:59:43,4998109455173950,fraud_Smitham-Boehm,grocery_net,98.16,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,4d44959376da97a78c153b5b4883fe1e,1326970783,38.105345,-93.623873,0.0
34211,2019-01-21 07:15:22,2383461948823908,"fraud_Zieme, Bode and Dooley",gas_transport,60.41,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,a185cd2f4145581500c5bb287681e339,1327130122,43.692918,-70.531136,0.0
10801,2019-01-07 13:24:47,342952484382519,fraud_Kautzer and Sons,personal_care,107.55,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,db78baab38b836f118312559d5aba511,1325942687,42.886671,-73.166859,0.0
32593,2019-01-20 13:23:24,342952484382519,"fraud_Torp, Muller and Borer",health_fitness,87.05,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,21733ff42dfbd7650ac2dd26c0f56eaa,1327065804,41.941327,-74.14992,0.0
26959,2019-01-16 10:51:36,30487648872433,"fraud_Huel, Hammes and Witting",grocery_pos,127.1,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,a79898dd03a38456aadc2efe22c94f63,1326711096,37.749397,-86.565715,0.0
21454,2019-01-13 21:31:51,6528911529051375,"fraud_Lesch, D'Amore and Brown",food_dining,35.07,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,bbdf69994392f89e3b6c25e95c1cca0a,1326490311,46.50791,-90.794301,0.0
17238,2019-01-11 07:53:38,4756039869079882102,fraud_Jast and Sons,food_dining,92.72,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,c4745444bf5575cc1c78c7acc3231673,1326268418,34.547003000000004,-96.464105,0.0
21753,2019-01-14 00:46:52,4979422371139333,fraud_O'Keefe-Hudson,grocery_pos,324.87,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,329a58f59d039370f0af17bbcafc2bc3,1326502012,41.603137,-99.129649,1.0
1738,2019-01-01 18:24:20,213112402583773,fraud_Emmerich-Rau,personal_care,73.84,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,3e378f172304e0f284edd9d82e122f71,1325442260,34.093231,-81.829679,0.0
29542,2019-01-18 13:06:14,4536996888716062123,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,137.3,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,5ea2f755a0fdeb78beff8c89a2c89caf,1326891974,34.986964,-106.853379,0.0
16281,2019-01-10 15:51:00,4079773899158,fraud_Crona and Sons,kids_pets,5.61,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,4834e1f4d65d3b23295825cd42dc2d43,1326210660,45.194906,-116.264604,0.0
585,2019-01-01 07:35:41,180065479077096,fraud_Mohr Inc,shopping_pos,8.19,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,099889a73c97dde0df1927789a44277d,1325403341,40.595003000000005,-77.49443199999999,0.0
2153,2019-01-01 21:44:27,376012912828093,fraud_Renner Ltd,home,172.91,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,1969-05-01,5d6c6dc66afc54a8ea61b9ee7773273c,1325454267,42.38709,-88.639945,0.0
22017,2019-01-14 03:46:59,5540636818935089,fraud_Doyle Ltd,grocery_pos,39.12,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,8de09d81935c0e3d2986f0c5d496f9ad,1326512819,43.107318,-72.057547,0.0
25609,2019-01-15 16:58:02,30011465039817,"fraud_Yost, Schamberger and Windler",kids_pets,20.12,Lisa,Garcia,F,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,1971-10-14,538bf96363396091be9bd06384a5264e,1326646682,41.978883,-73.564329,0.0
9753,2019-01-07 00:54:43,4067137330196900,"fraud_Casper, Hand and Zulauf",grocery_pos,101.34,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,9ce3e4fc4df4c489a106a9016d3ac311,1325897683,34.424001000000004,-87.16992900000001,0.0
1866,2019-01-01 19:24:47,3533177016567295,fraud_Bode-Rempel,kids_pets,114.22,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,8be6533deff4031cd250777040195860,1325445887,39.891367,-97.087053,0.0
14105,2019-01-08 21:20:06,3576144910346950,fraud_Kutch-Wilderman,home,48.8,Thomas,Payne,M,9455 Kathleen Brook Apt. 651,Huslia,AK,99746,65.6899,-156.292,277,"Engineer, civil (consulting)",1965-11-06,98c2e0798237ee99465ed0a4f5ca4686,1326057606,66.282585,-155.293576,0.0
953,2019-01-01 12:03:05,342952484382519,"fraud_Lehner, Reichert and Mills",misc_pos,1.03,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,eaf97055feabc71d2af7270f2b6dd41b,1325419385,41.565314,-73.91443000000001,0.0
13188,2019-01-08 13:25:53,3576281490078437,fraud_Lemke and Sons,travel,435.7,Chris,Dixon,M,919 Miller Isle,Williams,IN,47470,38.7735,-86.6285,1735,Financial adviser,1990-06-13,5d9ef4a0f75487d3d5d9c9659342f02a,1326029153,38.051093,-86.95949499999999,0.0
25406,2019-01-15 15:13:25,4792627764422477317,fraud_Erdman-Schaden,personal_care,53.04,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,5f683f38786d2fea17254aaf803619ea,1326640405,38.509646,-95.351405,0.0
12509,2019-01-08 05:21:27,4550599031376731,fraud_Bruen-Yost,misc_pos,9.1,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,7a9b42b5117a68e50a4ba9b605cc9c1b,1326000087,40.650308,-83.159059,0.0
1318,2019-01-01 15:11:19,4452366298769043,fraud_Bernier and Sons,kids_pets,74.62,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,62b75c923c2d5be25a820b3d9fb804bd,1325430679,31.409405,-96.144568,0.0
532,2019-01-01 06:56:09,4512828414983801773,fraud_Cummings LLC,gas_transport,56.5,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,190fa28329f4fdcd9cb058cab9b95f0a,1325400969,39.039511,-79.474965,0.0
19427,2019-01-12 19:55:26,4939976756738216,fraud_Rolfson-Kunde,personal_care,27.9,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,ddcbbc150f9d3bd160ab4d2770f79274,1326398126,26.157058,-99.837369,0.0
9056,2019-01-06 17:57:31,4191109180926792,"fraud_Haley, Batz and Auer",health_fitness,33.57,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,6fff08fb1f81087f677b19e8c817472c,1325872651,40.019079,-82.17239599999999,0.0
2231,2019-01-01 22:24:04,38580485618059,fraud_Kirlin and Sons,personal_care,24.83,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,46fed6fb9cb6be5b31301cb1c6ffe45b,1325456644,48.713221,-102.602203,0.0
23476,2019-01-14 18:45:23,4587657402165341815,fraud_Brown PLC,misc_net,154.22,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,2bd86b1ad57b349cf9820094f82738f6,1326566723,41.948169,-87.041584,0.0
17385,2019-01-11 11:02:46,30238755902988,"fraud_Connelly, Reichert and Fritsch",gas_transport,41.1,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,531f0423fbfcf3cd74d343173dce0626,1326279766,30.174227,-97.687979,0.0
17235,2019-01-11 07:50:25,213163860545705,"fraud_Gottlieb, Considine and Schultz",shopping_net,97.05,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,fece59a634eab3f37a4e1562c2075574,1326268225,33.400387,-81.874187,0.0
29554,2019-01-18 13:13:20,213156747557083,fraud_Kutch-Wilderman,home,76.73,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,31657b0c15b903e2243181dd6c14a2f3,1326892400,34.899569,-119.161865,0.0
9159,2019-01-06 18:55:02,4430881574719618,fraud_Daugherty LLC,kids_pets,103.67,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,2bc4c5558a432b389fa093caf8a8bf88,1325876102,39.657596000000005,-106.061168,0.0
